workerid,trial_type,image,order,item,scramble,scope,audio,type,response,school,lived,family,language,level,enjoyment,gender,age,describe,comments,years,assess,classes,college,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,one_slider,images/1-leaning-everya-inverse.JPG,everya,1-leaning,scrambled,inverse,audio/1-leaning-everya-scrambled.m4a,test,0.58,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/3-fishpole-aevery-surface.JPG,aevery,3-fish pole,scrambled,surface,audio/3-fish pole-aevery-scrambled.m4a,test,0.45,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/056.JPG,everya,filler5,scrambled,inverse,audio/f5-scrambled.m4a,filler,0.45,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/063.JPG,everya,filler3,scrambled,inverse,audio/f3-scrambled.m4a,filler,0.53,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/6-biting-aevery-surface.JPG,aevery,6-biting,scrambled,surface,audio/6-biting-aevery-scrambled.m4a,test,0.52,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/009.JPG,aevery,filler7,scrambled,inverse,audio/f7-scrambled.m4a,filler,0.65,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/056.JPG,everya,filler6,scrambled,surface,audio/f6-scrambled.m4a,filler,0.55,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/8-petting-everya-inverse.JPG,everya,8-petting,scrambled,inverse,audio/8-petting-everya-scrambled.m4a,test,0.53,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/054.JPG,aevery,filler13,scrambled,surface,audio/f13-scrambled.m4a,filler,0.61,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
0,one_slider,images/2-fishing-aevery-surface.JPG,aevery,2-fishing,scrambled,surface,audio/2-fishing-aevery-scrambled.m4a,test,0.48,small,over8,kor,,advanced,0,Female,58,L2,,midlive,Yes,yes,midsem,2,Windows,768,1364,Chrome,3W31J70BASR7T22Y2M06ZZAMF0UCKS,319P43LJ7WVGW7F65Y0MR7ZB7JR7ZP,한국어 문장들,문장의 해석에 대해 답해 주세요.,한국어 언어 연구 인지과학 대학교 korean,$0.40,Sat Jul 21 10:23:57 PDT 2018,9,5,0,4,Assignable,NotReviewed,1 cond,1800,60000,Mon Aug 20 10:23:57 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3W31J70BASR7T22Y2M06ZZAMF0UCKS,36DSNE9QZ6UGERRC18ENI30EMZTJOD,0,Approved,Sun Jul 22 11:01:29 PDT 2018,Sat Jul 21 18:16:11 PDT 2018,Sat Jul 21 18:21:29 PDT 2018,Sun Jul 22 11:01:46 PDT 2018,,,,,[],undefined,5.250766666666666
